"","word","n"
"32077","know shoot pray",1
"32078","know sick touch",1
"32079","know silence cause",1
"32080","know silence like",1
"32081","know silent good",1
"32082","know simpson bone",1
"32083","know sing moody",1
"32084","know sinner friend",1
"32085","know sister damn",1
"32086","know sittin chair",1
"32087","know skunk herer",1
"32088","know small little",1
"32089","know smile blase",1
"32090","know smile flip",1
"32091","know smile tempt",1
"32092","know somebody call",1
"32093","know somebody somebody",1
"32094","know someday begin",1
"32095","know soon know",1
"32096","know soon leave",1
"32097","know soon lonely",1
"32098","know sorrow heaven",1
"32099","know sorrow take",1
"32100","know sorry late",1
"32101","know sorry tale",1
"32102","know soul brother",1
"32103","know soul heavenly",1
"32104","know south wind",1
"32105","know space fuck",1
"32106","know speak child",1
"32107","know speak falsely",1
"32108","know speak heart",1
"32109","know speak know",1
"32110","know speak rarest",1
"32111","know speak sound",1
"32112","know speak tie",1
"32113","know special birdland",1
"32114","know special revel",1
"32115","know spring starryeyed",1
"32116","know squirrels save",1
"32117","know stack right",1
"32118","know stand subdue",1
"32119","know stand try",1
"32120","know standin head",1
"32121","know star eye",1
"32122","know start know",1
"32123","know start live",1
"32124","know start proud",1
"32125","know start punch",1
"32126","know start smile",1
"32127","know start strangers",1
"32128","know stay crew",1
"32129","know stay time",1
"32130","know steal true",1
"32131","know stomach goin",1
"32132","know stop come",1
"32133","know story come",1
"32134","know story life",1
"32135","know story little",1
"32136","know strange delight",1
"32137","know stress cause",1
"32138","know suck ditas",1
"32139","know suckle honeybee",1
"32140","know suffer sin",1
"32141","know sure forgive",1
"32142","know sure time",1
"32143","know surrender kiss",1
"32144","know suspicion untrue",1
"32145","know sweet embrace",1
"32146","know sweet sweethearts",1
"32147","know sweeter softer",1
"32148","know sweetheart try",1
"32149","know swing little",1
"32150","know take grant",1
"32151","know take main",1
"32152","know talent british",1
"32153","know teacher bout",1
"32154","know tear cry",1
"32155","know tell friend",1
"32156","know tell go",1
"32157","know tell north",1
"32158","know tell send",1
"32159","know tell someday",1
"32160","know tell time",1
"32161","know tell want",1
"32162","know temptation surround",1
"32163","know thing wide",1
"32164","know things okay",1
"32165","know think dream",1
"32166","know think flea",1
"32167","know think nice",1
"32168","know think night",1
"32169","know think star",1
"32170","know think walk",1
"32171","know thoughts tire",1
"32172","know till dream",1
"32173","know till right",1
"32174","know time blue",1
"32175","know time forget",1
"32176","know time lordy",1
"32177","know time pass",1
"32178","know time pleasure",1
"32179","know time time",1
"32180","know time weave",1
"32181","know tire want",1
"32182","know tomorrow drift",1
"32183","know tone know",1
"32184","know tool bitch",1
"32185","know touch cheek",1
"32186","know touch mean",1
"32187","know touch weak",1
"32188","know tragedy intent",1
"32189","know train switch",1
"32190","know tread wing",1
"32191","know treat right",1
"32192","know trill deal",1
"32193","know trouble begin",1
"32194","know trouble mind",1
"32195","know true darling",1
"32196","know true life",1
"32197","know true savannah",1
"32198","know true sign",1
"32199","know true tear",1
"32200","know truly forget",1
"32201","know trust great",1
"32202","know truth go",1
"32203","know truth pass",1
"32204","know try play",1
"32205","know tryna place",1
"32206","know tune hear",1
"32207","know turn light",1
"32208","know turn spring",1
"32209","know turn tide",1
"32210","know turn walk",1
"32211","know twist line",1
"32212","know twitty walk",1
"32213","know understand go",1
"32214","know uptight right",1
"32215","know vain need",1
"32216","know vibes smile",1
"32217","know wag tail",1
"32218","know wait know",1
"32219","know wait pray",1
"32220","know walk hand",1
"32221","know walk lonely",1
"32222","know wall floor",1
"32223","know want care",1
"32224","know want halfbreed",1
"32225","know want kiss",1
"32226","know want need",1
"32227","know want night",1
"32228","know want soft",1
"32229","know want tell",1
"32230","know warm warm",1
"32231","know warmth glow",1
"32232","know wasn fair",1
"32233","know wasn spring",1
"32234","know water go",1
"32235","know weary right",1
"32236","know weather keep",1
"32237","know wed go",1
"32238","know weep battle",1
"32239","know whats time",1
"32240","know will baby",1
"32241","know win play",1
"32242","know wind fresh",1
"32243","know wind march",1
"32244","know winecolored days",1
"32245","know winter come",1
"32246","know wish coulda",1
"32247","know wish eye",1
"32248","know wish moon",1
"32249","know woman twoface",1
"32250","know women funny",1
"32251","know wonder baby",1
"32252","know wonder pass",1
"32253","know wonder wrong",1
"32254","know word future",1
"32255","know work know",1
"32256","know world fear",1
"32257","know world lookin",1
"32258","know world mess",1
"32259","know world mornin",1
"32260","know worldly wise",1
"32261","know wouldn dream",1
"32262","know write come",1
"32263","know wrong fool",1
"32264","know wrong judge",1
"32265","know wrong reconsider",1
"32266","know wutcha need",1
"32267","know yeah fell",1
"32268","know yearn swanee",1
"32269","know years whippin",1
"32270","know years woman",1
"32271","know young fellow",1
"32272","know youre reach",1
"32273","knowã paradise garden",1
"32274","knowin girl prob",1
"32275","knowin life come",1
"32276","knowknow ohoh æ’­æ",1
"32277","knowledge go feel",1
"32278","knowledge unlock doors",1
"32279","knowledge ways want",1
"32280","knuckle white breathe",1
"32281","knuckle white eye",1
"32282","kobald dasher hatfield",1
"32283","kobald mccoy nytehawk",1
"32284","kobe hook black",1
"32285","kobe throw ocean",1
"32286","kodak black like",1
"32287","kodak poloroid film",1
"32288","koko pitch dang",1
"32289","kombat time know",1
"32290","kool daddy bring",1
"32291","kool fake patois",1
"32292","kosher coshare coshare",1
"32293","kroger freedom spirit",1
"32294","krushchev get face",1
"32295","kruthik karthik matter",1
"32296","kruthik prolly jack",1
"32297","kruthik survive know",1
"32298","kruthik turn bout",1
"32299","kuda raise weapon",1
"32300","kung ikaw nakatawa",1
"32301","kung minsan nauutal",1
"32302","kush breakfast fuck",1
"32303","kush pussy sprinkle",1
"32304","kush speak burn",1
"32305","kush visual bamboo",1
"32306","laå œæ çš",1
"32307","label bomb wake",1
"32308","label disrespect simmons",1
"32309","label dope say",1
"32310","label payroll lawyer",1
"32311","label pesos buy",1
"32312","label struggle knock",1
"32313","label vitamin like",1
"32314","labor exhaustion haul",1
"32315","labor rid palomino",1
"32316","lace combinations belong",1
"32317","lace hair look",1
"32318","lack carve strength",1
"32319","lack dismiss memory",1
"32320","lack learn cook",1
"32321","lack learn mama",1
"32322","lack teach things",1
"32323","lack termination education",1
"32324","ladder note word",1
"32325","ladies better warn",1
"32326","ladies dance real",1
"32327","ladies gentlemen know",1
"32328","ladies gentlemen mister",1
"32329","ladies gentlemen performer",1
"32330","ladies gentlemen world",1
"32331","ladies high heel",1
"32332","ladies kanye rihanna",1
"32333","ladies move high",1
"32334","ladies nuvo meet",1
"32335","ladies throw hand",1
"32336","ladies wicked hags",1
"32337","lads girls sing",1
"32338","lady baltimore cause",1
"32339","lady barber lary",1
"32340","lady check monterey",1
"32341","lady dizzy playin",1
"32342","lady haymaker brubeck",1
"32343","lady home walk",1
"32344","lady land place",1
"32345","lady mean wife",1
"32346","lady piss laugh",1
"32347","lady stand awaitin",1
"32348","lady star imma",1
"32349","lady want bout",1
"32350","ladyfriends straight depend",1
"32351","lagi kang pagmasdan",1
"32352","lagoon everybody word",1
"32353","laine karger magnificent",1
"32354","lair believe father",1
"32355","lair hound hell",1
"32356","lake dance hum",1
"32357","lakes instead golden",1
"32358","lakes radium break",1
"32359","lalala happen cancel",1
"32360","lalala lalala happen",1
"32361","lalala lalala write",1
"32362","lalala write zoloth",1
"32363","lalou pour cettes",1
"32364","lamborghin gucci boss",1
"32365","lamborghini like masi",1
"32366","lamesters kick apartment",1
"32367","lamour import straight",1
"32368","lamp imps fuel",1
"32369","lamp turn collar",1
"32370","land baby leave",1
"32371","land blow trumpet",1
"32372","land cheek nice",1
"32373","land city dopest",1
"32374","land come come",1
"32375","land come timber",1
"32376","land commode humble",1
"32377","land deep heart",1
"32378","land enchantment pillowcase",1
"32379","land extend welcome",1
"32380","land feel like",1
"32381","land flower song",1
"32382","land give birth",1
"32383","land hand like",1
"32384","land help hand",1
"32385","land honest poor",1
"32386","land influential check",1
"32387","land jail weary",1
"32388","land make cash",1
"32389","land nice comfy",1
"32390","land oceans desert",1
"32391","land place blush",1
"32392","land play sons",1
"32393","land river sweet",1
"32394","land score cold",1
"32395","land seek constantly",1
"32396","land service smile",1
"32397","land shall away",1
"32398","land shall forget",1
"32399","land someday hold",1
"32400","land stand glands",1
"32401","land thou swell",1
"32402","land try close",1
"32403","land unfold polish",1
"32404","land wash blood",1
"32405","land will help",1
"32406","land write understand",1
"32407","land wrong sing",1
"32408","landin think nice",1
"32409","landlord charge brick",1
"32410","landmark broad daylight",1
"32411","landmark childs landmark",1
"32412","landmine shit design",1
"32413","landscape cover leaf",1
"32414","lanes switch chain",1
"32415","langua ingles comprenda",1
"32416","langua ingles comprendo",1
"32417","languorous strain surrender",1
"32418","lap fall chimpanzees",1
"32419","lapland little lap",1
"32420","lapse drug run",1
"32421","laptop cause bitch",1
"32422","laramie albuquerque high",1
"32423","large grow sin",1
"32424","large profess bullshitproof",1
"32425","large professor house",1
"32426","large small boys",1
"32427","lary barber equip",1
"32428","laser eye cold",1
"32429","lassie move block",1
"32430","last affair permanent",1
"32431","last long long",1
"32432","last shorter snapchat",1
"32433","last time somebody",1
"32434","late beautiful word",1
"32435","late cover shes",1
"32436","late cruisin cruisin",1
"32437","late dear pillow",1
"32438","late dream ridin",1
"32439","late feel goddamn",1
"32440","late feel steal",1
"32441","late feel tear",1
"32442","late good wish",1
"32443","late goodnight door",1
"32444","late greet kiss",1
"32445","late hat embodiment",1
"32446","late heart string",1
"32447","late invite delight",1
"32448","late kiss come",1
"32449","late kiss goodnight",1
"32450","late know darling",1
"32451","late know mean",1
"32452","late late kiss",1
"32453","late late play",1
"32454","late late tear",1
"32455","late lie goodbye",1
"32456","late mentor inventor",1
"32457","late night boogie",1
"32458","late night getaway",1
"32459","late night gonna",1
"32460","late night grande",1
"32461","late night mind",1
"32462","late night watch",1
"32463","late ocean escape",1
"32464","late okay away",1
"32465","late play break",1
"32466","late spark know",1
"32467","late tear try",1
"32468","late terror real",1
"32469","late torture kiss",1
"32470","late wanna band",1
"32471","late want tell",1
"32472","late wartime america",1
"32473","late wasn feelin",1
"32474","late wish watch",1
"32475","late world break",1
"32476","lateef pharaoh oboes",1
"32477","lately champion live",1
"32478","lately feel strange",1
"32479","lately funny touch",1
"32480","lately get harder",1
"32481","lately suit etten",1
"32482","later cause money",1
"32483","later come singin",1
"32484","later composer lyricist",1
"32485","later like twin",1
"32486","later parris stixx",1
"32487","latest injury list",1
"32488","latest news better",1
"32489","latest report average",1
"32490","latest songs sing",1
"32491","latest style memphis",1
"32492","latest thing fate",1
"32493","latest tune oleanna",1
"32494","latifah makuyi strong",1
"32495","latifah queen game",1
"32496","latrell sprewell choice",1
"32497","latte freak better",1
"32498","lauduree spanish mami",1
"32499","laugh blist yaaah",1
"32500","laugh cause play",1
"32501","laugh check list",1
"32502","laugh dance paint",1
"32503","laugh eye dance",1
"32504","laugh foolish think",1
"32505","laugh forget like",1
"32506","laugh gettin lovin",1
"32507","laugh go ridin",1
"32508","laugh good tear",1
"32509","laugh goodbye heart",1
"32510","laugh knock knock",1
"32511","laugh laugh check",1
"32512","laugh life bowl",1
"32513","laugh like comical",1
"32514","laugh love mistrust",1
"32515","laugh phone goin",1
"32516","laugh play hand",1
"32517","laugh polish fist",1
"32518","laugh raisin shit",1
"32519","laugh right face",1
"32520","laugh scorn black",1
"32521","laugh shout choose",1
"32522","laugh sing dance",1
"32523","laugh sing world",1
"32524","laugh smile affair",1
"32525","laugh team seriously",1
"32526","laugh thank memory",1
"32527","laugh time weep",1
"32528","laugh today tomorrow",1
"32529","laugh tonight tomorrow",1
"32530","laughin challenge fierce",1
"32531","laughin hysterically participate",1
"32532","laughter children rain",1
"32533","laughter laugh thank",1
"32534","laughter laughter remember",1
"32535","laughter leave come",1
"32536","laughter long afterglow",1
"32537","laughter misery chin",1
"32538","laughter onward flow",1
"32539","laughter remember light",1
"32540","laughter song even",1
"32541","launchin watch breach",1
"32542","launchin watch princess",1
"32543","laundry hold shotgun",1
"32544","lavender keep close",1
"32545","lavender lipstick come",1
"32546","lawd heaven thing",1
"32547","lawn like call",1
"32548","lawn proud wave",1
"32549","laws allow ask",1
"32550","lawyer black employ",1
"32551","lawyer client everybody",1
"32552","lay beat like",1
"32553","lay beneath cold",1
"32554","lay curtain windows",1
"32555","lay feet start",1
"32556","lay feet wall",1
"32557","lay floor dress",1
"32558","lay golden fiddle",1
"32559","lay hand hear",1
"32560","lay hand stand",1
"32561","lay handle steel",1
"32562","lay plan exodus",1
"32563","lay sand locomotive",1
"32564","lay shade like",1
"32565","lay shop face",1
"32566","lay spike pitcher",1
"32567","layin hear mama",1
"32568","layin milk people",1
"32569","layin milk take",1
"32570","layup line different",1
"32571","lazy card keepin",1
"32572","lazy gate winter",1
"32573","lazy love fine",1
"32574","lazy summer home",1
"32575","lead aisle night",1
"32576","lead aisle yeah",1
"32577","lead band folks",1
"32578","lead blasphetic conviction",1
"32579","lead cause flower",1
"32580","lead cloud graay",1
"32581","lead dear master",1
"32582","lead father lead",1
"32583","lead father staff",1
"32584","lead feel like",1
"32585","lead flock tune",1
"32586","lead fool sure",1
"32587","lead future fret",1
"32588","lead guitar rhythm",1
"32589","lead heaven number",1
"32590","lead home christmas",1
"32591","lead jeans foot",1
"32592","lead late cover",1
"32593","lead lead dear",1
"32594","lead lead jeans",1
"32595","lead life apart",1
"32596","lead light guide",1
"32597","lead maybe need",1
"32598","lead north point",1
"32599","lead path meet",1
"32600","lead road right",1
"32601","lead think think",1
"32602","lead triumph death",1
"32603","lead valley despair",1
"32604","lead want hold",1
"32605","lead want spend",1
"32606","leader band people",1
"32607","leader kind music",1
"32608","leader million nations",1
"32609","leader play melodies",1
"32610","leader spark tree",1
"32611","leader steeldriving chain",1
"32612","leader steeldriving gang",1
"32613","leader street dreamer",1
"32614","leadsman shout twain",1
"32615","leaf baby slave",1
"32616","leaf believe believe",1
"32617","leaf clover chase",1
"32618","leaf clover things",1
"32619","leaf clovers yellow",1
"32620","leafy glade wish",1
"32621","league fuck bitch",1
"32622","leak drip sink",1
"32623","leak intact pray",1
"32624","leak shit time",1
"32625","lean like tower",1
"32626","lean sing butterfly",1
"32627","lean smoke joint",1
"32628","lean starighten hose",1
"32629","lean wine tell",1
"32630","lean woman woman",1
"32631","lean years bitter",1
"32632","lean years years",1
"32633","leap eye remember",1
"32634","leap monstrous beat",1
"32635","learn away hold",1
"32636","learn away maybe",1
"32637","learn belong powerful",1
"32638","learn brave heroes",1
"32639","learn care drift",1
"32640","learn care promise",1
"32641","learn care thrill",1
"32642","learn change life",1
"32643","learn change someday",1
"32644","learn clip wing",1
"32645","learn come save",1
"32646","learn conquer fear",1
"32647","learn cook mama",1
"32648","learn count great",1
"32649","learn curve ahead",1
"32650","learn dance marry",1
"32651","learn days go",1
"32652","learn dead sing",1
"32653","learn dearly darling",1
"32654","learn excuse come",1
"32655","learn familiarise face",1
"32656","learn flow pull",1
"32657","learn forget close",1
"32658","learn forget maybe",1
"32659","learn good cause",1
"32660","learn help look",1
"32661","learn learn conquer",1
"32662","learn learn learn",1
"32663","learn love miss",1
"32664","learn lovin mean",1
"32665","learn mahself punishment",1
"32666","learn mama biscuits",1
"32667","learn mean blue",1
"32668","learn mend mess",1
"32669","learn misery love",1
"32670","learn mistake want",1
"32671","learn music hop",1
"32672","learn paint try",1
"32673","learn pretend return",1
"32674","learn problem risk",1
"32675","learn quit lyin",1
"32676","learn read write",1
"32677","learn sail away",1
"32678","learn school life",1
"32679","learn sing show",1
"32680","learn sing try",1
"32681","learn sooner slower",1
"32682","learn speak hard",1
"32683","learn spell learn",1
"32684","learn taste bitter",1
"32685","learn teach tonight",1
"32686","learn trick teach",1
"32687","learn truth want",1
"32688","learn waste precious",1
"32689","learn waste time",1
"32690","learn word learn",1
"32691","learn word sense",1
"32692","learn wouldn heartaches",1
"32693","learn yeah shin",1
"32694","learner wait shoe",1
"32695","learnin blue home",1
"32696","learnin blue lookahere",1
"32697","learnin blue table",1
"32698","learnin blue yessss",1
"32699","leather dirty white",1
"32700","leather holster thing",1
"32701","leather insin glass",1
"32702","leather seat silhouette",1
"32703","leather step lightly",1
"32704","leather suit motorboat",1
"32705","leatherchested head walk",1
"32706","leave angels sing",1
"32707","leave anymore darling",1
"32708","leave anymore go",1
"32709","leave arive shoutin",1
"32710","leave arm give",1
"32711","leave arm single",1
"32712","leave arm travel",1
"32713","leave arrive uhuh",1
"32714","leave baby understand",1
"32715","leave band short",1
"32716","leave bank vive",1
"32717","leave begin fade",1
"32718","leave believe carry",1
"32719","leave belong dear",1
"32720","leave blood root",1
"32721","leave blue bein",1
"32722","leave blue blue",1
"32723","leave blue castle",1
"32724","leave blue forever",1
"32725","leave blue gonna",1
"32726","leave blue heart",1
"32727","leave blue lose",1
"32728","leave blue memories",1
"32729","leave blue moonlight",1
"32730","leave blue try",1
"32731","leave blue turn",1
"32732","leave blue yeah",1
"32733","leave bong steam",1
"32734","leave booth flame",1
"32735","leave breathless heavenly",1
"32736","leave bring autumn",1
"32737","leave care know",1
"32738","leave cause best",1
"32739","leave cause darlin",1
"32740","leave cause leave",1
"32741","leave cause woman",1
"32742","leave change think",1
"32743","leave cheek watch",1
"32744","leave circus leave",1
"32745","leave close hear",1
"32746","leave cloud lonesome",1
"32747","leave clue large",1
"32748","leave cold guess",1
"32749","leave cold trouble",1
"32750","leave come american",1
"32751","leave come autumn",1
"32752","leave come cause",1
"32753","leave come unglued",1
"32754","leave confusion disillusion",1
"32755","leave couldn supply",1
"32756","leave cover favorite",1
"32757","leave crib party",1
"32758","leave crime white",1
"32759","leave crush tear",1
"32760","leave cry deny",1
"32761","leave cry middle",1
"32762","leave cryin wed",1
"32763","leave dark dark",1
"32764","leave darling true",1
"32765","leave days memory",1
"32766","leave dear know",1
"32767","leave dear savior",1
"32768","leave deceive tell",1
"32769","leave deep inside",1
"32770","leave door hear",1
"32771","leave doubt thing",1
"32772","leave dream bring",1
"32773","leave example gamble",1
"32774","leave eye hop",1
"32775","leave eye take",1
"32776","leave eye wide",1
"32777","leave face tomorrow",1
"32778","leave fade memory",1
"32779","leave fall bide",1
"32780","leave fall somebody",1
"32781","leave fee smoke",1
"32782","leave filly pick",1
"32783","leave flame time",1
"32784","leave flat fortyeleven",1
"32785","leave fluster gargle",1
"32786","leave foolish morning",1
"32787","leave foreign shore",1
"32788","leave forever shed",1
"32789","leave forsake darlin",1
"32790","leave frighten silent",1
"32791","leave fuck doubt",1
"32792","leave girl deceive",1
"32793","leave glow spark",1
"32794","leave go away",1
"32795","leave go concert",1
"32796","leave go glow",1
"32797","leave good dream",1
"32798","leave goodnight sweetheart",1
"32799","leave grieve dear",1
"32800","leave grieve deceive",1
"32801","leave grind night",1
"32802","leave guide golden",1
"32803","leave hand play",1
"32804","leave hand right",1
"32805","leave happier face",1
"32806","leave head like",1
"32807","leave heart cold",1
"32808","leave heart everybody",1
"32809","leave heart high",1
"32810","leave heart misery",1
"32811","leave heart play",1
"32812","leave heart recall",1
"32813","leave heart step",1
"32814","leave heart tear",1
"32815","leave hold tight",1
"32816","leave home hear",1
"32817","leave house cross",1
"32818","leave hunger soul",1
"32819","leave insane asylum",1
"32820","leave inside want",1
"32821","leave jerk live",1
"32822","leave kiss kiss",1
"32823","leave know cause",1
"32824","leave know cry",1
"32825","leave know fill",1
"32826","leave know grieve",1
"32827","leave know hold",1
"32828","leave know lonely",1
"32829","leave know take",1
"32830","leave know tell",1
"32831","leave lady baltimore",1
"32832","leave land stand",1
"32833","leave late lie",1
"32834","leave late worry",1
"32835","leave learn misery",1
"32836","leave leave dark",1
"32837","leave leave darling",1
"32838","leave leave deceive",1
"32839","leave leave home",1
"32840","leave leave know",1
"32841","leave leave lose",1
"32842","leave leave morning",1
"32843","leave leave rain",1
"32844","leave leave sorry",1
"32845","leave leave tear",1
"32846","leave letter say",1
"32847","leave life hell",1
"32848","leave like autumn",1
"32849","leave like jabar",1
"32850","leave linger finger",1
"32851","leave little girlie",1
"32852","leave lonesome valley",1
"32853","leave long black",1
"32854","leave long long",1
"32855","leave long moon",1
"32856","leave long music",1
"32857","leave lose darn",1
"32858","leave lyin gutter",1
"32859","leave make heart",1
"32860","leave mark promise",1
"32861","leave matter earthly",1
"32862","leave meet message",1
"32863","leave memories redream",1
"32864","leave million problems",1
"32865","leave misery misery",1
"32866","leave miss love",1
"32867","leave morning eat",1
"32868","leave mulberry tree",1
"32869","leave necessity privacy",1
"32870","leave need blue",1
"32871","leave need guard",1
"32872","leave niggas stretcher",1
"32873","leave night baby",1
"32874","leave night foot",1
"32875","leave night leave",1
"32876","leave numb forget",1
"32877","leave open standin",1
"32878","leave ought know",1
"32879","leave outside outside",1
"32880","leave parttime enjoy",1
"32881","leave past magic",1
"32882","leave picture picture",1
"32883","leave piece mind",1
"32884","leave place dwell",1
"32885","leave poor weak",1
"32886","leave porch light",1
"32887","leave post kiss",1
"32888","leave post room",1
"32889","leave prayers mention",1
"32890","leave pride want",1
"32891","leave proof blue",1
"32892","leave rain leave",1
"32893","leave recall thrill",1
"32894","leave richer richer",1
"32895","leave right hearts",1
"32896","leave right queen",1
"32897","leave right wrists",1
"32898","leave save good",1
"32899","leave save jack",1
"32900","leave say gracias",1
"32901","leave search pass",1
"32902","leave second step",1
"32903","leave seed sleep",1
"32904","leave send bouquet",1
"32905","leave settin high",1
"32906","leave shadow volare",1
"32907","leave shed million",1
"32908","leave shelf start",1
"32909","leave ship kiss",1
"32910","leave shitty know",1
"32911","leave shoulder spend",1
"32912","leave sigh maybe",1
"32913","leave sleep sound",1
"32914","leave slow die",1
"32915","leave slump wheel",1
"32916","leave smart trust",1
"32917","leave solar human",1
"32918","leave song song",1
"32919","leave song stardust",1
"32920","leave soon scar",1
"32921","leave sorrow pain",1
"32922","leave sorry think",1
"32923","leave speechless like",1
"32924","leave stand gatling",1
"32925","leave stand hear",1
"32926","leave stand shake",1
"32927","leave stand stand",1
"32928","leave stand watch",1
"32929","leave stop think",1
"32930","leave strand foggy",1
"32931","leave strand hearts",1
"32932","leave summer weed",1
"32933","leave supper fee",1
"32934","leave sure bother",1
"32935","leave sure leave",1
"32936","leave sure time",1
"32937","leave swayin like",1
"32938","leave sweat beg",1
"32939","leave sweet kiss",1
"32940","leave sweetheart change",1
"32941","leave take step",1
"32942","leave tale tell",1
"32943","leave talk send",1
"32944","leave talk time",1
"32945","leave tear grind",1
"32946","leave tear lonely",1
"32947","leave teardrops start",1
"32948","leave tell come",1
"32949","leave tell good",1
"32950","leave think care",1
"32951","leave think think",1
"32952","leave throne donut",1
"32953","leave throne flute",1
"32954","leave throne great",1
"32955","leave throne power",1
"32956","leave throne say",1
"32957","leave till heart",1
"32958","leave tiny scout",1
"32959","leave title vacate",1
"32960","leave token little",1
"32961","leave tomorrow night",1
"32962","leave troubadour troubadour",1
"32963","leave trouble door",1
"32964","leave trust proud",1
"32965","leave turnt walk",1
"32966","leave vast speculation",1
"32967","leave walk lot",1
"32968","leave want free",1
"32969","leave week finger",1
"32970","leave wife expect",1
"32971","leave wind fresh",1
"32972","leave wind maine",1
"32973","leave window sky",1
"32974","leave window sorry",1
"32975","leave wish rite",1
"32976","leave work go",1
"32977","leave world go",1
"32978","leave world lonely",1
"32979","leave world mother",1
"32980","leave world satisfy",1
"32981","leave wreck money",1
"32982","leave write say",1
"32983","leave yacht boat",1
"32984","leave year finger",1
"32985","leave young grow",1
"32986","leave young young",1
"32987","leavin baby blue",1
"32988","leavin bring autumn",1
"32989","leavin cause leave",1
"32990","leavin defense call",1
"32991","leavin life leavin",1
"32992","leavin little girls",1
"32993","leavin lonely teardrops",1
"32994","lebron curry shoot",1
"32995","lebron people like",1
"32996","lebron wear breathe",1
"32997","lectric mean look",1
"32998","lecture care business",1
"32999","lecuona publish mark",1
"33000","lecuona speak english",1
"33001","lecuona write lyric",1
"33002","leelo get scratch",1
"33003","leero spit kinda",1
"33004","leftover coffee lukewarm",1
"33005","leftovers like tryna",1
"33006","lefts fourteen right",1
"33007","legacy alive die",1
"33008","legalize wanna gonna",1
"33009","legend fear step",1
"33010","legend stay cheat",1
"33011","legendary godfather sharpie",1
"33012","legends look say",1
"33013","legends name kick",1
"33014","leggo eggo get",1
"33015","legions lead blasphetic",1
"33016","legions rome hordes",1
"33017","legs like rooster",1
"33018","legs upset baby",1
"33019","leicester freaky gimme",1
"33020","leilani heavenly nature",1
"33021","leilani heavenly tropic",1
"33022","leisure search pleasure",1
"33023","lemme crown boat",1
"33024","lemon assault tequila",1
"33025","lemon juice walk",1
"33026","lemon lime best",1
"33027","lemonade better rid",1
"33028","lemonade cool leafy",1
"33029","lend believe eye",1
"33030","lend halping hand",1
"33031","lend hand kiss",1
"33032","lend hand lord",1
"33033","lend hand needy",1
"33034","lend hand phone",1
"33035","lend hand prayer",1
"33036","lend lips dear",1
"33037","lend stack phone",1
"33038","length sponsor link",1
"33039","lengthen fast come",1
"33040","lera church ruin",1
"33041","lera lately suit",1
"33042","lera take shoot",1
"33043","lera thing fight",1
"33044","lesson cause learn",1
"33045","lesson damn bunch",1
"33046","lesson guessen shame",1
"33047","lesson learnin blue",1
"33048","lesson whoa learnin",1
"33049","lessons teach come",1
"33050","lest fall wayside",1
"33051","let fast slow",1
"33052","let let life",1
"33053","let let world",1
"33054","let night young",1
"33055","let press lips",1
"33056","let world fool",1
"33057","lethal silver fish",1
"33058","lethal sip moesha",1
"33059","lethal weapon real",1
"33060","letter arm instrumental",1
"33061","letter carry proud",1
"33062","letter cheer lonesome",1
"33063","letter dear sweetheart",1
"33064","letter destroy book",1
"33065","letter dropper feet",1
"33066","letter goodbye secret",1
"33067","letter home friends",1
"33068","letter home long",1
"33069","letter letter home",1
"33070","letter night weep",1
"33071","letter say goodbye",1
"33072","letter send heart",1
"33073","letter soldier word",1
"33074","letter tie blue",1
"33075","letter write naples",1
"33076","lettuce tomato forget",1
"33077","level earn shekels",1
"33078","level excitement book",1
"33079","level grind save",1
"33080","level level grind",1
"33081","level life like",1
"33082","level like tetris",1
"33083","level tread slow",1
"33084","level weekly hand",1
"33085","leverage believe evolution",1
"33086","lexus smoke kush",1
"33087","lez little swiss",1
"33088","liar know love",1
"33089","liar matter belong",1
"33090","liar situation dire",1
"33091","liars dance sugar",1
"33092","liars pinocchio gear",1
"33093","liarwwwait drop cool",1
"33094","liberty santa kill",1
"33095","licata licata licata",1
"33096","licata licata like",1
"33097","licata like look",1
"33098","license plate mean",1
"33099","lick feel high",1
"33100","lick go dumb",1
"33101","lick heart live",1
"33102","lick kick swift",1
"33103","lick round like",1
"33104","lick sippin water",1
"33105","lick want thug",1
"33106","licker couple swish",1
"33107","lickin hand plenty",1
"33108","lie ahead deadly",1
"33109","lie bridle hades",1
"33110","lie city hear",1
"33111","lie color bind",1
"33112","lie congress say",1
"33113","lie danger flame",1
"33114","lie danville dead",1
"33115","lie door daddy",1
"33116","lie expect fail",1
"33117","lie flashbacks teacher",1
"33118","lie flatline digital",1
"33119","lie goodbye tear",1
"33120","lie hangin teardrops",1
"33121","lie hold grind",1
"33122","lie kneel shall",1
"33123","lie know game",1
"33124","lie know give",1
"33125","lie leave break",1
"33126","lie lie door",1
"33127","lie love turn",1
"33128","lie mantle white",1
"33129","lie mountain rope",1
"33130","lie pain sorrow",1
"33131","lie poor little",1
"33132","lie right hand",1
"33133","lie room floor",1
"33134","lie say goodbye",1
"33135","lie sick mind",1
"33136","lie smart trust",1
"33137","lie song dream",1
"33138","lie start want",1
"33139","lie stary eye",1
"33140","lie steeldrivin lie",1
"33141","lie tell regret",1
"33142","lie tell steal",1
"33143","lie time produce",1
"33144","lie trust undermine",1
"33145","lie wait run",1
"33146","lie walk guess",1
"33147","lie want cold",1
"33148","lie want lord",1
"33149","lie waste time",1
"33150","lie work right",1
"33151","lieu pearl time",1
"33152","life afraid death",1
"33153","life ammunition bullets",1
